Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-31.13.69.203-38444-443-6,31.13.69.203,443,192.168.10.16,38444,6,06/07/2017 10:41,4,3,0,86,0,55,0,28.66666667,27.57414248,0,0,0,0,2.15E+07,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,1,0,0,0,96,0,750000,0,0,55,35.25,26.08160271,680.25,0,1,0,0,1,0,0,0,0,47,28.66666667,0,96,0,0,0,0,0,0,3,86,0,0,118,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
159.203.8.72-192.168.10.19-123-123-17,192.168.10.19,123,159.203.8.72,123,17,06/07/2017 10:41,22518,1,1,48,48,48,48,48,0,48,48,48,0,4263.256062,88.81783462,22518,0,22518,22518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,44.40891731,44.40891731,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61522-17,192.168.10.3,61522,192.168.10.1,53,17,06/07/2017 10:41,102723664,2,2,112,200,56,56,56,0,116,84,100,22.627417,3.037274839,0.038939421,3.42E+07,5.93E+07,1.03E+08,30702,1.03E+08,1.03E+08,0,1.03E+08,1.03E+08,1.03E+08,1.03E+08,0,1.03E+08,1.03E+08,0,0,0,0,72,64,0.019469711,0.019469711,56,116,73.6,26.62329807,708.8,0,0,0,0,0,0,0,0,1,92,56,100,72,0,0,0,0,0,0,2,112,2,200,-1,-1,1,32,30702,0,30702,30702,1.03E+08,0,1.03E+08,1.03E+08,BENIGN
192.168.10.3-192.168.10.16-53-6679-17,192.168.10.16,6679,192.168.10.3,53,17,06/07/2017 10:41,303,2,2,78,110,39,39,39,0,55,55,55,0,620462.0462,13201.32013,101,168.8756939,296,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,6600.660066,6600.660066,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-43354-17,192.168.10.16,43354,192.168.10.3,53,17,06/07/2017 10:41,31403,2,2,78,134,39,39,39,0,67,67,67,0,6750.947362,127.3763653,10467.66667,18116.67454,31387,4,12,12,0,12,12,4,4,0,4,4,0,0,0,0,64,40,63.68818266,63.68818266,39,67,50.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,62.75,39,67,64,0,0,0,0,0,0,2,78,2,134,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38444-443-6,192.168.10.16,38444,31.13.69.203,443,6,06/07/2017 10:41,33713,3,1,18,6,6,6,6,0,6,6,6,0,711.8915552,118.6485925,11237.66667,19460.74555,33709,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,60,20,88.9864444,29.66214813,6,6,6,0,0,1,0,0,0,0,0,0,0,0,7.5,6,6,60,0,0,0,0,0,0,3,18,1,6,0,0,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-23.50.75.27-59880-80-6,192.168.10.12,59880,23.50.75.27,80,6,06/07/2017 10:41,23151,1,1,0,0,0,0,0,0,0,0,0,0,0,86.38935683,23151,0,23151,23151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.19467842,43.19467842,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-29971-17,192.168.10.16,29971,192.168.10.3,53,17,06/07/2017 10:41,31139,2,2,68,182,34,34,34,0,91,91,91,0,8028.517293,128.4562767,10379.66667,17972.04786,31132,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,64.22813835,64.22813835,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-35397-17,192.168.10.16,35397,192.168.10.3,53,17,06/07/2017 10:41,284,2,2,68,158,34,34,34,0,79,79,79,0,795774.6479,14084.50704,94.66666667,158.771324,278,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,7042.253521,7042.253521,34,79,52,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65,34,79,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.229.163.25-42280-443-6,192.229.163.25,443,192.168.10.16,42280,6,06/07/2017 10:41,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,1.03E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,285,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.229.163.25-42280-443-6,192.168.10.16,42280,192.229.163.25,443,6,06/07/2017 10:41,55723,2,1,12,0,6,6,6,0,0,0,0,0,215.3509323,53.83773307,27861.5,39397.86853,55720,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,32,35.89182205,17.94591102,0,6,4.5,3,9,1,0,0,0,0,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,0,285,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-38996-443-6,103.57.226.101,443,192.168.10.16,38996,6,06/07/2017 10:41,209,2,1,53,6,53,0,26.5,37.4766594,6,6,6,0,282296.6507,14354.06699,104.5,34.64823228,129,80,209,209,0,209,209,0,0,0,0,0,1,0,0,0,64,20,9569.37799,4784.688995,0,53,28,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6,64,0,0,0,0,0,0,2,53,1,6,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-38998-443-6,103.57.226.101,443,192.168.10.16,38998,6,06/07/2017 10:41,409,2,1,53,6,53,0,26.5,37.4766594,6,6,6,0,144254.2787,7334.963325,204.5,161.9274529,319,90,409,409,0,409,409,0,0,0,0,0,1,0,0,0,64,20,4889.97555,2444.987775,0,53,28,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6,64,0,0,0,0,0,0,2,53,1,6,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-38994-443-6,103.57.226.101,443,192.168.10.16,38994,6,06/07/2017 10:41,424,2,1,53,6,53,0,26.5,37.4766594,6,6,6,0,139150.9434,7075.471698,212,203.646753,356,68,424,424,0,424,424,0,0,0,0,0,1,0,0,0,64,20,4716.981132,2358.490566,0,53,28,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6,64,0,0,0,0,0,0,2,53,1,6,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-39002-443-6,103.57.226.101,443,192.168.10.16,39002,6,06/07/2017 10:41,275,2,1,53,6,53,0,26.5,37.4766594,6,6,6,0,214545.4545,10909.09091,137.5,102.5304833,210,65,275,275,0,275,275,0,0,0,0,0,1,0,0,0,64,20,7272.727273,3636.363636,0,53,28,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6,64,0,0,0,0,0,0,2,53,1,6,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-39000-443-6,103.57.226.101,443,192.168.10.16,39000,6,06/07/2017 10:41,317,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0,0,167192.429,9463.722397,158.5,219.9102089,314,3,317,158.5,219.9102089,314,3,0,0,0,0,0,0,0,0,0,96,0,9463.722397,0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0,96,0,0,0,0,0,0,3,53,0,0,130,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-39004-443-6,103.57.226.101,443,192.168.10.16,39004,6,06/07/2017 10:41,488,2,1,53,6,53,0,26.5,37.4766594,6,6,6,0,120901.6393,6147.540984,244,265.8721497,432,56,488,488,0,488,488,0,0,0,0,0,1,0,0,0,64,20,4098.360656,2049.180328,0,53,28,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6,64,0,0,0,0,0,0,2,53,1,6,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38452-443-6,192.168.10.16,38452,31.13.69.203,443,6,06/07/2017 10:41,132629,7,10,504,3913,198,0,72,92.36882591,1398,0,391.3,570.9277148,33303.42534,128.1770955,8289.3125,12388.29699,34635,1,97272,16212,16059.13511,35738,104,97994,10888.22222,17084.16857,43237,1,0,0,0,0,232,328,52.77880403,75.39829147,0,1398,245.3888889,451.6883542,204022.3693,0,0,0,1,0,0,0,0,1,259.8235294,72,391.3,232,0,0,0,0,0,0,7,504,10,3913,29200,118,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38450-443-6,192.168.10.16,38450,31.13.69.203,443,6,06/07/2017 10:41,134254,7,10,504,3913,198,0,72,92.36882591,1398,0,391.3,570.9277148,32900.32327,126.6256499,8390.875,12406.74065,34671,1,98723,16453.83333,15833.24319,35942,218,99583,11064.77778,18390.70766,48925,1,0,0,0,0,232,328,52.13997348,74.4856764,0,1398,245.3888889,451.6883542,204022.3693,0,0,0,1,0,0,0,0,1,259.8235294,72,391.3,232,0,0,0,0,0,0,7,504,10,3913,29200,118,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38448-443-6,192.168.10.16,38448,31.13.69.203,443,6,06/07/2017 10:41,134782,7,9,504,3913,198,0,72,92.36882591,2796,0,434.7777778,913.2569159,32771.43832,118.7102135,8985.466667,13097.01859,34655,1,99864,16644,16068.01553,35730,161,100350,12543.75,20906.19097,54927,1,0,0,0,0,232,296,51.93571842,66.77449511,0,2796,259.8235294,676.0838738,457089.4044,0,0,0,1,0,0,0,0,1,276.0625,72,434.7777778,232,0,0,0,0,0,0,7,504,9,3913,29200,118,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38446-443-6,192.168.10.16,38446,31.13.69.203,443,6,06/07/2017 10:41,135737,7,8,504,3914,198,0,72,92.36882591,3489,0,489.25,1215.101848,32548.23666,110.5078203,9695.5,14253.15585,34780,1,101025,16837.5,17038.08449,36326,48,101029,14432.71429,23595.14962,59472,1,0,0,0,0,232,264,51.57031613,58.93750414,0,3489,276.125,860.921667,741186.1167,0,0,0,1,0,0,0,0,1,294.5333333,72,489.25,232,0,0,0,0,0,0,7,504,8,3914,29200,118,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38446-443-6,192.168.10.16,38446,31.13.69.203,443,6,06/07/2017 10:41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,306,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38448-443-6,192.168.10.16,38448,31.13.69.203,443,6,06/07/2017 10:41,411,2,0,0,0,0,0,0,0,0,0,0,0,0,4866.180049,411,0,411,411,411,411,0,411,411,0,0,0,0,0,0,0,0,0,64,0,4866.180049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,316,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38450-443-6,192.168.10.16,38450,31.13.69.203,443,6,06/07/2017 10:41,823,2,0,0,0,0,0,0,0,0,0,0,0,0,2430.133657,823,0,823,823,823,823,0,823,823,0,0,0,0,0,0,0,0,0,64,0,2430.133657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,316,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-31.13.69.203-38452-443-6,192.168.10.16,38452,31.13.69.203,443,6,06/07/2017 10:41,1076,2,0,0,0,0,0,0,0,0,0,0,0,0,1858.736059,1076,0,1076,1076,1076,1076,0,1076,1076,0,0,0,0,0,0,0,0,0,64,0,1858.736059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,306,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-87.106.49.27-52126-443-6,192.168.10.12,52126,87.106.49.27,443,6,06/07/2017 10:41,359749,6,7,1424,1144,856,0,237.3333333,364.5993235,961,0,163.4285714,356.0486189,7138.310322,36.13630615,29979.08333,50410.33624,113146,1,227271,45454.2,61977.0966,113551,137,246692,41115.33333,56535.84476,113666,1,0,0,0,0,200,232,16.67829514,19.458011,0,961,183.4285714,337.3160386,113782.1099,0,0,0,1,0,0,0,0,1,197.5384615,237.3333333,163.4285714,200,0,0,0,0,0,0,6,1424,7,1144,29200,248,3,32,0,0,0,0,0,0,0,0,BENIGN
162.213.33.50-192.168.10.51-443-49773-6,192.168.10.51,49773,162.213.33.50,443,6,06/07/2017 10:41,2542098,10,11,851,3950,267,0,85.1,99.87041604,1448,0,359.0909091,569.9183195,1888.597528,8.260893168,127104.9,205221.0988,759692,3,1686809,187423.2222,221060.5873,551205,241,2446768,244676.8,256899.2203,759692,3,0,0,0,0,328,360,3.933758651,4.327134516,0,1448,218.2272727,424.317708,180045.5173,0,0,0,1,0,0,0,0,1,228.6190476,85.1,359.0909091,328,0,0,0,0,0,0,10,851,11,3950,29200,252,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61932-17,192.168.10.3,61932,192.168.10.1,53,17,06/07/2017 10:41,31129,1,1,50,101,50,50,50,0,101,101,101,0,4850.782229,64.24877124,31129,0,31129,31129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,32.12438562,32.12438562,50,101,67,29.44486373,867,0,0,0,0,0,0,0,0,1,100.5,50,101,40,0,0,0,0,0,0,1,50,1,101,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61643-17,192.168.10.3,61643,192.168.10.1,53,17,06/07/2017 10:41,30814,1,1,50,89,50,50,50,0,89,89,89,0,4510.936587,64.90556241,30814,0,30814,30814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,32.4527812,32.4527812,50,89,63,22.5166605,507,0,0,0,0,0,0,0,0,1,94.5,50,89,40,0,0,0,0,0,0,1,50,1,89,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-32548-17,192.168.10.16,32548,192.168.10.3,53,17,06/07/2017 10:41,31748,2,2,78,180,39,39,39,0,90,90,90,0,8126.496157,125.9921885,10582.66667,18325.38628,31743,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,80,80,62.99609424,62.99609424,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39,90,80,0,0,0,0,0,0,2,78,2,180,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-28164-17,192.168.10.16,28164,192.168.10.3,53,17,06/07/2017 10:41,31359,2,2,78,156,39,39,39,0,78,78,78,0,7461.972639,127.5550879,10453,18099.93094,31353,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,80,80,63.77754393,63.77754393,39,78,54.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,68.25,39,78,80,0,0,0,0,0,0,2,78,2,156,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-4679-17,192.168.10.16,4679,192.168.10.3,53,17,06/07/2017 10:41,180,2,2,68,158,34,34,34,0,79,79,79,0,1255555.556,22222.22222,60,97.86214794,173,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,80,80,11111.11111,11111.11111,34,79,52,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65,34,79,80,0,0,0,0,0,0,2,68,2,158,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.16-53-2717-17,192.168.10.16,2717,192.168.10.3,53,17,06/07/2017 10:41,238,2,2,68,182,34,34,34,0,91,91,91,0,1050420.168,16806.72269,79.33333333,97.83830197,189,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,80,8403.361345,8403.361345,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,80,0,0,0,0,0,0,2,68,2,182,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-39000-443-6,192.168.10.16,39000,103.57.226.101,443,6,06/07/2017 10:41,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-87.106.49.27-52126-443-6,192.168.10.12,52126,87.106.49.27,443,6,06/07/2017 10:41,5446,2,0,0,0,0,0,0,0,0,0,0,0,0,367.2420125,5446,0,5446,5446,5446,5446,0,5446,5446,0,0,0,0,0,0,0,0,0,64,0,367.2420125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,252,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-38992-443-6,192.168.10.16,38992,103.57.226.101,443,6,06/07/2017 10:41,125,2,0,0,0,0,0,0,0,0,0,0,0,0,16000,125,0,125,125,125,125,0,125,125,0,0,0,0,0,0,0,0,0,64,0,16000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,491,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.57.226.101-38990-443-6,192.168.10.16,38990,103.57.226.101,443,6,06/07/2017 10:41,141,2,0,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,141,141,0,141,141,0,0,0,0,0,0,0,0,0,64,0,14184.39716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,482,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-93.184.216.172-34906-443-6,93.184.216.172,443,192.168.10.16,34906,6,06/07/2017 10:41,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,645833.3333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,64,0,41666.66667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,285,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.58.114.101-59920-443-6,192.168.10.16,59920,103.58.114.101,443,6,06/07/2017 10:41,129,2,0,0,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,129,129,0,129,129,0,0,0,0,0,0,0,0,0,64,0,15503.87597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1324,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-192.168.10.51-22-45426-6,192.168.10.51,45426,192.168.10.50,22,6,06/07/2017 10:41,1326693,43,44,2664,6954,456,0,61.95348837,108.1070795,976,0,158.0454545,312.6752498,7249.604845,65.5765878,15426.66279,102977.0343,948485,0,1326693,31587.92857,155609.0988,996361,2,378099,8793,22557.64828,113040,1,0,0,0,0,1392,1424,32.41141696,33.16517084,0,976,109.2954545,237.5080959,56410.09561,0,0,0,1,0,0,0,0,1,110.5517241,61.95348837,158.0454545,1392,0,0,0,0,0,0,43,2664,44,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-36204-80-6,172.16.0.1,36204,192.168.10.50,80,6,06/07/2017 10:41,5006168,4,4,599,2021,599,0,149.75,299.5,2021,0,505.25,1010.5,523.35439,1.598028672,715166.8571,1889455.998,5000049,108,6119,2039.666667,2628.237496,5066,330,5005995,1668665,2885649.943,5000726,988,0,0,0,0,136,136,0.799014336,0.799014336,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1,327.5,149.75,505.25,136,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack � Sql Injection
192.168.10.17-91.189.91.157-123-123-17,192.168.10.17,123,91.189.91.157,123,17,06/07/2017 10:41,36900,1,1,48,48,48,48,48,0,48,48,48,0,2601.626016,54.20054201,36900,0,36900,36900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,27.100271,27.100271,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-72.249.192.67-50913-80-6,72.249.192.67,80,192.168.10.5,50913,6,06/07/2017 10:41,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-72.21.91.29-50935-80-6,72.21.91.29,80,192.168.10.5,50935,6,06/07/2017 10:41,49,1,1,6,6,6,6,6,0,6,6,6,0,244897.9592,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,294,256,0,20,0,0,0,0,0,0,0,0,BENIGN
172.217.10.14-192.168.10.16-80-50080-6,172.217.10.14,80,192.168.10.16,50080,6,06/07/2017 10:41,85,1,1,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-72.21.91.29-50934-80-6,72.21.91.29,80,192.168.10.5,50934,6,06/07/2017 10:41,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,294,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-93.184.216.172-34906-443-6,192.168.10.16,34906,93.184.216.172,443,6,06/07/2017 10:41,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-72.21.91.29-35838-80-6,72.21.91.29,80,192.168.10.16,35838,6,06/07/2017 10:41,81,1,1,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0,0,0,0,0,0,0,0,BENIGN
162.213.33.50-192.168.10.51-443-49773-6,192.168.10.51,49773,162.213.33.50,443,6,06/07/2017 10:41,94985,1,1,0,0,0,0,0,0,0,0,0,0,0,21.0559562,94985,0,94985,94985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.5279781,10.5279781,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.58.114.101-59936-443-6,192.168.10.16,59936,103.58.114.101,443,6,06/07/2017 10:41,241443,1,1,0,0,0,0,0,0,0,0,0,0,0,8.283528618,241443,0,241443,241443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.141764309,4.141764309,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2665,189,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.58.114.101-59942-443-6,192.168.10.16,59942,103.58.114.101,443,6,06/07/2017 10:41,247913,1,1,0,0,0,0,0,0,0,0,0,0,0,8.067346206,247913,0,247913,247913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.033673103,4.033673103,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1323,189,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-103.58.114.101-59940-443-6,103.58.114.101,443,192.168.10.16,59940,6,06/07/2017 10:41,251216,2,1,0,0,0,0,0,0,0,0,0,0,0,11.94191453,125608,177557.3412,251160,56,251216,251216,0,251216,251216,0,0,0,0,0,0,0,0,0,64,32,7.961276352,3.980638176,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,181,1350,0,32,0,0,0,0,0,0,0,0,BENIGN
