Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-37270-80-6,172.16.0.1,37270,192.168.10.50,80,6,5/7/2017 10:22,63107939,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110921068,1.05E+07,1.19E+07,3.21E+07,996486,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996486,0,0,0,0,0,0,0,0,0,280,0,0.110921068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012458,0,7012458,7012458,1.87E+07,1.22E+07,3.21E+07,8015899,DoS Slowhttptest
172.16.0.1-192.168.10.50-37278-80-6,172.16.0.1,37278,192.168.10.50,80,6,5/7/2017 10:22,63151236,7,0,0,0,0,0,0,0,0,0,0,0,0,0.11084502,1.05E+07,1.19E+07,3.21E+07,999868,6.32E+07,1.05E+07,1.19E+07,3.21E+07,999868,0,0,0,0,0,0,0,0,0,280,0,0.11084502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7007812,0,7007812,7007812,1.87E+07,1.23E+07,3.21E+07,8015909,DoS Slowhttptest
172.16.0.1-192.168.10.50-37284-80-6,172.16.0.1,37284,192.168.10.50,80,6,5/7/2017 10:22,63135925,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110871901,1.05E+07,1.19E+07,3.21E+07,996195,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996195,0,0,0,0,0,0,0,0,0,280,0,0.110871901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008381,0,7008381,7008381,1.87E+07,1.22E+07,3.21E+07,8015902,DoS Slowhttptest
172.16.0.1-192.168.10.50-37292-80-6,172.16.0.1,37292,192.168.10.50,80,6,5/7/2017 10:22,105739031,15,3,5720,6,520,0,381.3333333,238.0236083,6,0,2,3.464101615,54.15218908,0.170230423,6219943,1.32E+07,5.24E+07,92,1.06E+08,7552781.357,1.42E+07,5.24E+07,413,1.05E+08,5.24E+07,2.96E+07,7.33E+07,3.14E+07,0,0,0,0,496,100,0.141858686,0.028371737,0,520,301.3684211,263.3966613,69377.80117,0,0,0,1,0,0,0,0,0,318.1111111,381.3333333,2,496,0,0,0,0,0,0,15,5720,3,6,29200,0,11,32,3770145.5,5331134.703,7539827,464,1.96E+07,1.93E+07,5.24E+07,5243503,DoS Slowhttptest
172.16.0.1-192.168.10.50-37290-80-6,172.16.0.1,37290,192.168.10.50,80,6,5/7/2017 10:22,63120585,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110898845,1.05E+07,1.19E+07,3.21E+07,996935,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996935,0,0,0,0,0,0,0,0,0,280,0,0.110898845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009094,0,7009094,7009094,1.87E+07,1.22E+07,3.21E+07,8015976,DoS Slowhttptest
172.16.0.1-192.168.10.50-37296-80-6,172.16.0.1,37296,192.168.10.50,80,6,5/7/2017 10:22,63104938,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110926343,1.05E+07,1.19E+07,3.21E+07,997511,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997511,0,0,0,0,0,0,0,0,0,280,0,0.110926343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009442,0,7009442,7009442,1.87E+07,1.22E+07,3.21E+07,8015913,DoS Slowhttptest
172.16.0.1-192.168.10.50-37300-80-6,172.16.0.1,37300,192.168.10.50,80,6,5/7/2017 10:22,63094688,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110944363,1.05E+07,1.19E+07,3.20E+07,999200,6.31E+07,1.05E+07,1.19E+07,3.20E+07,999200,0,0,0,0,0,0,0,0,0,280,0,0.110944363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015149,0,7015149,7015149,1.87E+07,1.22E+07,3.20E+07,8015901,DoS Slowhttptest
172.16.0.1-192.168.10.50-37302-80-6,172.16.0.1,37302,192.168.10.50,80,6,5/7/2017 10:22,63089569,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110953365,1.05E+07,1.19E+07,3.20E+07,998051,6.31E+07,1.05E+07,1.19E+07,3.20E+07,998051,0,0,0,0,0,0,0,0,0,280,0,0.110953365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010008,0,7010008,7010008,1.87E+07,1.22E+07,3.20E+07,8015903,DoS Slowhttptest
172.16.0.1-192.168.10.50-37304-80-6,172.16.0.1,37304,192.168.10.50,80,6,5/7/2017 10:22,63084424,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110962414,1.05E+07,1.19E+07,3.20E+07,996870,6.31E+07,1.05E+07,1.19E+07,3.20E+07,996870,0,0,0,0,0,0,0,0,0,280,0,0.110962414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7004854,0,7004854,7004854,1.87E+07,1.22E+07,3.20E+07,8015896,DoS Slowhttptest
172.16.0.1-192.168.10.50-37306-80-6,172.16.0.1,37306,192.168.10.50,80,6,5/7/2017 10:22,63143305,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110858942,1.05E+07,1.19E+07,3.21E+07,999934,6.31E+07,1.05E+07,1.19E+07,3.21E+07,999934,0,0,0,0,0,0,0,0,0,280,0,0.110858942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015898,0,7015898,7015898,1.87E+07,1.22E+07,3.21E+07,8015877,DoS Slowhttptest
172.16.0.1-192.168.10.50-37310-80-6,172.16.0.1,37310,192.168.10.50,80,6,5/7/2017 10:22,63132897,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110877218,1.05E+07,1.19E+07,3.21E+07,997423,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997423,0,0,0,0,0,0,0,0,0,280,0,0.110877218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7005412,0,7005412,7005412,1.87E+07,1.22E+07,3.21E+07,8015896,DoS Slowhttptest
172.16.0.1-192.168.10.50-37308-80-6,172.16.0.1,37308,192.168.10.50,80,6,5/7/2017 10:22,63138011,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110868238,1.05E+07,1.19E+07,3.21E+07,998592,6.31E+07,1.05E+07,1.19E+07,3.21E+07,998592,0,0,0,0,0,0,0,0,0,280,0,0.110868238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010560,0,7010560,7010560,1.87E+07,1.22E+07,3.21E+07,8015895,DoS Slowhttptest
172.16.0.1-192.168.10.50-37314-80-6,172.16.0.1,37314,192.168.10.50,80,6,5/7/2017 10:22,63122611,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110895286,1.05E+07,1.19E+07,3.21E+07,999130,6.31E+07,1.05E+07,1.19E+07,3.21E+07,999130,0,0,0,0,0,0,0,0,0,280,0,0.110895286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011060,0,7011060,7011060,1.87E+07,1.22E+07,3.21E+07,8015935,DoS Slowhttptest
172.16.0.1-192.168.10.50-37312-80-6,172.16.0.1,37312,192.168.10.50,80,6,5/7/2017 10:22,63127717,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110886316,1.05E+07,1.19E+07,3.21E+07,996276,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996276,0,0,0,0,0,0,0,0,0,280,0,0.110886316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008204,0,7008204,7008204,1.87E+07,1.22E+07,3.21E+07,8023926,DoS Slowhttptest
172.16.0.1-192.168.10.50-37318-80-6,172.16.0.1,37318,192.168.10.50,80,6,5/7/2017 10:22,63112377,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110913268,1.05E+07,1.19E+07,3.21E+07,996810,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996810,0,0,0,0,0,0,0,0,0,280,0,0.110913268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008751,0,7008751,7008751,1.87E+07,1.22E+07,3.21E+07,8007958,DoS Slowhttptest
172.16.0.1-192.168.10.50-37316-80-6,172.16.0.1,37316,192.168.10.50,80,6,5/7/2017 10:22,63117548,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110904182,1.05E+07,1.19E+07,3.21E+07,997971,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997971,0,0,0,0,0,0,0,0,0,280,0,0.110904182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7005927,0,7005927,7005927,1.87E+07,1.22E+07,3.21E+07,8015932,DoS Slowhttptest
172.16.0.1-192.168.10.50-37320-80-6,172.16.0.1,37320,192.168.10.50,80,6,5/7/2017 10:22,63107498,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110921843,1.05E+07,1.19E+07,3.21E+07,999878,6.31E+07,1.05E+07,1.19E+07,3.21E+07,999878,0,0,0,0,0,0,0,0,0,280,0,0.110921843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011817,0,7011817,7011817,1.87E+07,1.22E+07,3.21E+07,8015922,DoS Slowhttptest
172.16.0.1-192.168.10.50-37322-80-6,172.16.0.1,37322,192.168.10.50,80,6,5/7/2017 10:22,63102178,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110931195,1.05E+07,1.19E+07,3.21E+07,998532,6.31E+07,1.05E+07,1.19E+07,3.21E+07,998532,0,0,0,0,0,0,0,0,0,280,0,0.110931195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7006460,0,7006460,7006460,1.87E+07,1.22E+07,3.21E+07,8015922,DoS Slowhttptest
172.16.0.1-192.168.10.50-37324-80-6,172.16.0.1,37324,192.168.10.50,80,6,5/7/2017 10:22,63160531,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110828707,1.05E+07,1.19E+07,3.21E+07,997361,6.32E+07,1.05E+07,1.19E+07,3.21E+07,997361,0,0,0,0,0,0,0,0,0,280,0,0.110828707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009307,0,7009307,7009307,1.87E+07,1.23E+07,3.21E+07,8023705,DoS Slowhttptest
172.16.0.1-192.168.10.50-37328-80-6,172.16.0.1,37328,192.168.10.50,80,6,5/7/2017 10:22,63150243,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110846763,1.05E+07,1.19E+07,3.21E+07,999078,6.32E+07,1.05E+07,1.19E+07,3.21E+07,999078,0,0,0,0,0,0,0,0,0,280,0,0.110846763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7007006,0,7007006,7007006,1.87E+07,1.23E+07,3.21E+07,8015695,DoS Slowhttptest
172.16.0.1-192.168.10.50-37326-80-6,172.16.0.1,37326,192.168.10.50,80,6,5/7/2017 10:22,63155609,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110837345,1.05E+07,1.19E+07,3.21E+07,996419,6.32E+07,1.05E+07,1.19E+07,3.21E+07,996419,0,0,0,0,0,0,0,0,0,280,0,0.110837345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012349,0,7012349,7012349,1.87E+07,1.23E+07,3.21E+07,8015682,DoS Slowhttptest
172.16.0.1-192.168.10.50-37330-80-6,172.16.0.1,37330,192.168.10.50,80,6,5/7/2017 10:22,63145177,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110855656,1.05E+07,1.19E+07,3.21E+07,997910,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997910,0,0,0,0,0,0,0,0,0,280,0,0.110855656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009847,0,7009847,7009847,1.87E+07,1.23E+07,3.21E+07,8007736,DoS Slowhttptest
172.16.0.1-192.168.10.50-37334-80-6,172.16.0.1,37334,192.168.10.50,80,6,5/7/2017 10:22,107678586,16,3,5720,6,520,0,357.5,248.931048,6,0,2,3.464101615,53.17677556,0.176451054,5982143.667,1.28E+07,5.24E+07,108,1.08E+08,7178565.2,1.38E+07,5.24E+07,580,1.05E+08,5.23E+07,2.93E+07,7.31E+07,3.16E+07,0,0,0,0,536,100,0.148590361,0.027860693,0,520,286.3,265.0801468,70267.48421,0,0,0,1,0,0,0,0,0,301.3684211,357.5,2,536,0,0,0,0,0,0,16,5720,3,6,29200,0,11,32,4772001.5,6747987.188,9543549,454,1.96E+07,1.93E+07,5.24E+07,5435383,DoS Slowhttptest
172.16.0.1-192.168.10.50-37332-80-6,172.16.0.1,37332,192.168.10.50,80,6,5/7/2017 10:22,63140032,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110864689,1.05E+07,1.19E+07,3.21E+07,996737,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996737,0,0,0,0,0,0,0,0,0,280,0,0.110864689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012652,0,7012652,7012652,1.87E+07,1.22E+07,3.21E+07,8015913,DoS Slowhttptest
172.16.0.1-192.168.10.50-37336-80-6,172.16.0.1,37336,192.168.10.50,80,6,5/7/2017 10:22,63129746,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110882752,1.05E+07,1.19E+07,3.21E+07,998453,6.31E+07,1.05E+07,1.19E+07,3.21E+07,998453,0,0,0,0,0,0,0,0,0,280,0,0.110882752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010370,0,7010370,7010370,1.87E+07,1.22E+07,3.21E+07,8023931,DoS Slowhttptest
172.16.0.1-192.168.10.50-37338-80-6,172.16.0.1,37338,192.168.10.50,80,6,5/7/2017 10:22,63124689,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110891635,1.05E+07,1.19E+07,3.21E+07,997283,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997283,0,0,0,0,0,0,0,0,0,280,0,0.110891635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013223,0,7013223,7013223,1.87E+07,1.22E+07,3.21E+07,8015942,DoS Slowhttptest
172.16.0.1-192.168.10.50-37340-80-6,172.16.0.1,37340,192.168.10.50,80,6,5/7/2017 10:22,63119528,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110900703,1.05E+07,1.19E+07,3.21E+07,996196,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996196,0,0,0,0,0,0,0,0,0,280,0,0.110900703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008070,0,7008070,7008070,1.87E+07,1.22E+07,3.21E+07,8015956,DoS Slowhttptest
172.16.0.1-192.168.10.50-37342-80-6,172.16.0.1,37342,192.168.10.50,80,6,5/7/2017 10:22,63114440,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110909643,1.05E+07,1.19E+07,3.21E+07,999005,6.31E+07,1.05E+07,1.19E+07,3.21E+07,999005,0,0,0,0,0,0,0,0,0,280,0,0.110909643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010917,0,7010917,7010917,1.87E+07,1.22E+07,3.21E+07,8007978,DoS Slowhttptest
172.16.0.1-192.168.10.50-37346-80-6,172.16.0.1,37346,192.168.10.50,80,6,5/7/2017 10:22,63104269,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110927519,1.05E+07,1.19E+07,3.21E+07,996903,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996903,0,0,0,0,0,0,0,0,0,280,0,0.110927519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008572,0,7008572,7008572,1.87E+07,1.22E+07,3.21E+07,8016107,DoS Slowhttptest
172.16.0.1-192.168.10.50-37344-80-6,172.16.0.1,37344,192.168.10.50,80,6,5/7/2017 10:22,63109291,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110918692,1.05E+07,1.19E+07,3.21E+07,997830,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997830,0,0,0,0,0,0,0,0,0,280,0,0.110918692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013581,0,7013581,7013581,1.87E+07,1.22E+07,3.21E+07,8016119,DoS Slowhttptest
172.16.0.1-192.168.10.50-37348-80-6,172.16.0.1,37348,192.168.10.50,80,6,5/7/2017 10:22,63099027,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110936734,1.05E+07,1.19E+07,3.20E+07,999341,6.31E+07,1.05E+07,1.19E+07,3.20E+07,999341,0,0,0,0,0,0,0,0,0,280,0,0.110936734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011458,0,7011458,7011458,1.87E+07,1.22E+07,3.20E+07,8023707,DoS Slowhttptest
172.16.0.1-192.168.10.50-37350-80-6,172.16.0.1,37350,192.168.10.50,80,6,5/7/2017 10:22,63093953,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110945656,1.05E+07,1.19E+07,3.20E+07,998402,6.31E+07,1.05E+07,1.19E+07,3.20E+07,998402,0,0,0,0,0,0,0,0,0,280,0,0.110945656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014332,0,7014332,7014332,1.87E+07,1.22E+07,3.20E+07,8015981,DoS Slowhttptest
172.16.0.1-192.168.10.50-37352-80-6,172.16.0.1,37352,192.168.10.50,80,6,5/7/2017 10:22,63088831,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110954663,1.05E+07,1.19E+07,3.20E+07,997219,6.31E+07,1.05E+07,1.19E+07,3.20E+07,997219,0,0,0,0,0,0,0,0,0,280,0,0.110954663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009172,0,7009172,7009172,1.87E+07,1.22E+07,3.20E+07,8015970,DoS Slowhttptest
172.16.0.1-192.168.10.50-37386-80-6,172.16.0.1,37386,192.168.10.50,80,6,5/7/2017 10:22,107672701,16,3,5720,6,520,0,357.5,248.931048,6,0,2,3.464101615,53.17968201,0.176460698,5981816.722,1.28E+07,5.24E+07,87,1.08E+08,7178174.267,1.38E+07,5.24E+07,420,1.05E+08,5.23E+07,2.95E+07,7.32E+07,3.15E+07,0,0,0,0,536,100,0.148598483,0.027862216,0,520,286.3,265.0801468,70267.48421,0,0,0,1,0,0,0,0,0,301.3684211,357.5,2,536,0,0,0,0,0,0,16,5720,3,6,29200,0,11,32,4773058.5,6749483.426,9545664,453,1.96E+07,1.93E+07,5.24E+07,5307372,DoS Slowhttptest
172.16.0.1-192.168.10.50-37388-80-6,172.16.0.1,37388,192.168.10.50,80,6,5/7/2017 10:22,63123855,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110893101,1.05E+07,1.19E+07,3.21E+07,996499,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996499,0,0,0,0,0,0,0,0,0,280,0,0.110893101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012442,0,7012442,7012442,1.87E+07,1.22E+07,3.21E+07,8015882,DoS Slowhttptest
172.16.0.1-192.168.10.50-37398-80-6,172.16.0.1,37398,192.168.10.50,80,6,5/7/2017 10:22,107641733,16,3,5720,6,520,0,357.5,248.931048,6,0,2,3.464101615,53.19498154,0.176511465,5980096.278,1.28E+07,5.23E+07,58,1.08E+08,7176111.667,1.38E+07,5.23E+07,453,1.05E+08,5.23E+07,2.95E+07,7.32E+07,3.15E+07,0,0,0,0,536,100,0.148641234,0.027870231,0,520,286.3,265.0801468,70267.48421,0,0,0,1,0,0,0,0,0,301.3684211,357.5,2,536,0,0,0,0,0,0,16,5720,3,6,29200,0,11,32,4773553,6750178.512,9546650,456,1.96E+07,1.93E+07,5.23E+07,5275122,DoS Slowhttptest
172.16.0.1-192.168.10.50-37400-80-6,172.16.0.1,37400,192.168.10.50,80,6,5/7/2017 10:22,63092856,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110947585,1.05E+07,1.19E+07,3.20E+07,997453,6.31E+07,1.05E+07,1.19E+07,3.20E+07,997453,0,0,0,0,0,0,0,0,0,280,0,0.110947585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013187,0,7013187,7013187,1.87E+07,1.22E+07,3.20E+07,8015913,DoS Slowhttptest
172.16.0.1-192.168.10.50-37402-80-6,172.16.0.1,37402,192.168.10.50,80,6,5/7/2017 10:22,63087739,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110956584,1.05E+07,1.19E+07,3.20E+07,996296,6.31E+07,1.05E+07,1.19E+07,3.20E+07,996296,0,0,0,0,0,0,0,0,0,280,0,0.110956584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008044,0,7008044,7008044,1.87E+07,1.22E+07,3.20E+07,8015913,DoS Slowhttptest
172.16.0.1-192.168.10.50-37404-80-6,172.16.0.1,37404,192.168.10.50,80,6,5/7/2017 10:22,63082644,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110965545,1.05E+07,1.19E+07,3.20E+07,999152,6.31E+07,1.05E+07,1.19E+07,3.20E+07,999152,0,0,0,0,0,0,0,0,0,280,0,0.110965545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011063,0,7011063,7011063,1.87E+07,1.22E+07,3.20E+07,8007754,DoS Slowhttptest
172.16.0.1-192.168.10.50-37408-80-6,172.16.0.1,37408,192.168.10.50,80,6,5/7/2017 10:22,63136289,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110871261,1.05E+07,1.19E+07,3.21E+07,996858,6.31E+07,1.05E+07,1.19E+07,3.21E+07,996858,0,0,0,0,0,0,0,0,0,280,0,0.110871261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7008797,0,7008797,7008797,1.87E+07,1.22E+07,3.21E+07,8015903,DoS Slowhttptest
172.16.0.1-192.168.10.50-37406-80-6,172.16.0.1,37406,192.168.10.50,80,6,5/7/2017 10:22,63141386,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110862311,1.05E+07,1.19E+07,3.21E+07,997979,6.31E+07,1.05E+07,1.19E+07,3.21E+07,997979,0,0,0,0,0,0,0,0,0,280,0,0.110862311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013939,0,7013939,7013939,1.87E+07,1.22E+07,3.21E+07,8015903,DoS Slowhttptest
172.16.0.1-192.168.10.50-37410-80-6,172.16.0.1,37410,192.168.10.50,80,6,5/7/2017 10:22,63131345,7,0,0,0,0,0,0,0,0,0,0,0,0,0.110879944,1.05E+07,1.19E+07,3.21E+07,999887,6.31E+07,1.05E+07,1.19E+07,3.21E+07,999887,0,0,0,0,0,0,0,0,0,280,0,0.110879944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011804,0,7011804,7011804,1.87E+07,1.22E+07,3.21E+07,8023935,DoS Slowhttptest
172.16.0.1-192.168.10.50-37412-80-6,172.16.0.1,37412,192.168.10.50,80,6,5/7/2017 10:22,63126064,7,0,0,0,0,0,0,0,0,0,0,0,0,0.11088922,1.05E+07,1.19E+07,3.21E+07,998532,6.31E+07,1.05E+07,1.19E+07,3.21E+07,998532,0,0,0,0,0,0,0,0,0,280,0,0.11088922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014490,0,7014490,7014490,1.87E+07,1.22E+07,3.21E+07,8015915,DoS Slowhttptest
